UID,Timestamp,Status,Videos Count,Query,Random Topic,Augmented Query 1,Augmented Query 2,Time to copy audio,Time to load and transform video,Time to load and transform audio,Time to load and transform text,Time to get ImageBind inputs,Time to get ImageBind embeddings,Video ID 1,Video Value 1,Video Selected 1,Video ID 2,Video Value 2,Video Selected 2,Video ID 3,Video Value 3,Video Selected 3,Video ID 4,Video Value 4,Video Selected 4,Video ID 5,Video Value 5,Video Selected 5,Video ID 6,Video Value 6,Video Selected 6,Video ID 7,Video Value 7,Video Selected 7,Video ID 8,Video Value 8,Video Selected 8,Video ID 9,Video Value 9,Video Selected 9,Video ID 10,Video Value 10,Video Selected 10,Video ID 11,Video Value 11,Video Selected 11,Video ID 12,Video Value 12,Video Selected 12,AvScore
31,2024-06-18 02:29:39.547,not_blacklisted,8,Unique Features of Indian Sitar,"Political systems of different countries of the world: democracy, monarchy, republic.\","Compare British monarchy, French republic, and American democracy","Compare UK's constitutional monarchy with US's federal republic, exploring their differences and similarities.",0.9694118499755859,19.620784759521484,1.2967545986175537,0.11939382553100586,22.00797200202942,0.07544779777526855,TtPW_S3kaCc,0.3344820737838745,true,5p84BEDMRLY,0.27705496549606323,true,DFLfUU1pxlk,0.3104865550994873,true,URzAlUxcNmQ,0.29100677371025085,true,CJI94SYakcs,0.3388473689556122,true,3sgAwVpCOOI,0.29133883118629456,true,u-iPOunwWpo,0.2418237328529358,true,szkx8dDFSTo,0.20570498704910278,true,zA9gEx23UUU,0.316680908203125,true,oVq22fKHnTE,0.25224244594573975,true,xjmbEtu0FpA,0.27147769927978516,true,PJ18r7iAy0w,0.3660755157470703,true,0.44
31,2024-06-18 02:32:18.771,not_blacklisted,8,Overview of jazz music evolution,A story about famous sports dynasties and families\,The Celtics and Lakers: Legacy of Basketball Dynasties,"Compose an 8-word variation of story about famous sports dynasties and families, involving specific names, types, location, or scene. Be sure",0.9283478260040283,21.2602322101593,1.030226469039917,0.16820335388183594,23.388577461242676,0.07068109512329102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,2024-06-18 02:33:07.829,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 02:35:20.371,not_blacklisted,8,Exploring the mysteries of the Bermuda Triangle,Techniques for preparing skis for biathletes.\,Biathlon ski preparation techniques for Russian athletes at Sochi Olympics.,How to refine skis for the 2022 Winter Olympics biathletes in Norway?,0.8399679660797119,16.35435962677002,1.2042512893676758,0.14531445503234863,18.545328378677368,0.07330918312072754,bJBU1WIcz-E,0.22031094133853912,true,02MVVwdVBk0,0.3342334032058716,false,K4EOPaDG5ww,0.30439895391464233,true,345588VVK3A,0.31815582513809204,false,ZwvCW-rHbBo,0.2090539187192917,true,zCnIBMFGRA0,0.30500683188438416,true,tAhM5Nfz_4A,0.2221764624118805,true,k7mzCt7AehQ,0.19586919248104095,true,8Kg_QwZ4SLg,0.2965267598628998,true,jO9xsTCgmdA,0.30762094259262085,true,-gi20lzBr_4,0.3563978672027588,false,,,,
31,2024-06-18 02:37:20.693,not_blacklisted,8,The Treaty of Versailles after World War I,Internal policy of the Third Reich: repression and control.\,Himmler's tactics in the SS terror regime.,Reinhard Heydrich: Architect of the Holocaust's control mechanisms.,1.3920929431915283,19.62561583518982,1.2084031105041504,0.1974647045135498,22.425211906433105,0.07547736167907715,PXr9dEx7jEM,0.0780801922082901,true,LAKByOkS5YU,0.1528390347957611,false,pYmmmNNmwKU,0.14245691895484924,false,Hz9L2aWyfUg,0.18212169408798218,true,4B6qtxMKaZo,0.16007298231124878,true,0U8SUACrJ5c,0.21465684473514557,true,Ess30QhlMSE,0.25031402707099915,true,l1R1dQg1IVs,0.11405585706233978,false,ITFmaq581o4,0.2881425619125366,true,MCQNfXs7yYo,0.1431782841682434,false,xhOJsDkDZBU,0.2901967763900757,true,lEX8TrHftz8,0.24007900059223175,true,
117,2024-06-18 02:38:13.973,not_blacklisted,8,Exploring the concept of parallel universes,Buying and storing physical gold\,,,0.48462533950805664,9.72881269454956,11.652682065963745,0.21683979034423828,22.084208011627197,0.05141592025756836,_46Z_XcqyBA,0.13256701827049255,false,xs2Fa-NohTE,0.18125417828559875,true,KM8fsQxhn-E,0.17163358628749847,false,3WXYJmwr14o,0.13523264229297638,false,tT6AUhbepeg,0.11692062020301819,true,xwFeeaK4e7c,0.13852183520793915,false,,,,,,,,,,,,,,,,,,,
216,2024-06-18 02:48:13.552,not_blacklisted,8,Differences between a harpsichord and a piano,Medical Marketing and Healthcare Management\,Pediatric Telemedicine in Rural Clinics,"Create a variation of topic ""Medical Marketing and Healthcare Management"" utilizing unique names, distinct types, specific location, or notable scene within a concise",0.9375019073486328,16.570707321166992,1.4647796154022217,0.19735956192016602,19.172200441360474,0.07489824295043945,77rYuZK7zMo,0.2450922429561615,true,IhLJQQsc320,0.1748650074005127,true,HCNiqLg-Lbk,0.23594330251216888,true,LfR7hABwjn8,0.27348464727401733,true,mPDYR6uiETE,0.21461015939712524,true,AeI2eAcyLYM,0.3165014684200287,true,C5lKYsCmH-M,0.2985641360282898,true,eEHP82Xmboo,0.24551884829998016,false,zYIDvI8LaCY,0.2946348786354065,true,7Y4BMvruKfo,0.32641249895095825,true,1_SFIiXUlZI,0.3525230288505554,true,BcuUTtArENU,0.3339070677757263,true,0.45
10,2024-06-18 02:50:38.442,not_blacklisted,8,Troubleshooting Common Errors,How to make money on cryptocurrencies.\,"Investing in Bitcoin, Ethereum, and Ripple in London's cryptocurrency market.","\uc0\u55357 \u56508 ""Learn to trade Bitcoin & altcoins in the US stock market."" \u55357 \u56520",1.0636720657348633,13.237018346786499,0.923844575881958,0.19389748573303223,15.41979455947876,0.06194710731506348,20Cqc_MUV5I,0.3038683235645294,false,Pag723xbQXI,0.23184391856193542,true,4gdi2-2Bx20,0.269951730966568,true,r5r9NxKBBdk,0.26893293857574463,true,gnI1DVTGB0w,0.26353520154953003,true,7j9x3ido7Ag,0.23383685946464539,true,f-7A5qx-J90,0.2714243531227112,true,SF120lMiaPE,0.2862344980239868,true,kjdMVVii8u4,0.26815134286880493,true,,,,,,,,,,0.39
199,2024-06-18 02:52:38.633,not_blacklisted,8,The impact of asteroids on Earth,Nuclear technologies in nuclear medicine: diagnosis and treatment of cancer.\,Proton therapy at MD Anderson Cancer Center.,PET scans for prostate cancer: effectiveness assessment in San Francisco medical facilities.,0.9910290241241455,17.23595094680786,1.3089258670806885,0.1893014907836914,19.72681736946106,0.07425093650817871,CdzyYvYagbs,0.26479053497314453,true,ftw562R1jO0,0.3057210147380829,true,Mgue1-49beA,0.18962374329566956,false,APBoBX_42-U,0.23326104879379272,true,wZxEDIRPhrU,0.2710650563240051,true,TCNvM0fTm4E,0.07611452788114548,true,MK5LeVU6-cY,0.28616324067115784,false,v_8xM-mLxJ8,0.2782292068004608,true,l2OVu-JSU2Y,0.3032219707965851,true,FAXUPXS8wdQ,0.28560763597488403,true,Dic0cGt9JzA,0.23517084121704102,false,jmsrPDrhWNo,0.3031163513660431,true,
166,2024-06-18 02:53:44.101,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 02:58:12.311,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-18 03:01:40.986,not_blacklisted,8,Humanoid robots and their development,Review of cooking shows and competitions on television\,MasterChef Australia vs. Hell's Kitchen: Local vs. International Flair,"Review of ""MasterChef Australia"" episodes, focusing on judges' feedback.",1.0247583389282227,18.97294545173645,1.2479526996612549,0.19372177124023438,21.441040992736816,0.07623600959777832,vuwQhZluOg4,0.1629701852798462,true,lUBUFlMz6NU,0.18152853846549988,false,sa5iz2SmzCc,0.15568122267723083,true,Kx2wmt9-xU0,0.19068405032157898,false,HZsoayLsogU,0.0836092084646225,true,8JUdEx3i4kI,0.12287409603595734,true,cHyfktNvV6c,0.30836182832717896,true,XlYlTyEUKYg,0.2899284362792969,true,IWQBTRH25BY,0.14636297523975372,false,Fa0h_PQcv-o,0.32875436544418335,true,5o6dHhAc5fM,0.31498414278030396,true,uFdhnuzxoFw,0.12537625432014465,true,
199,2024-06-18 03:06:47.688,not_blacklisted,8,Famous Classical Composers Who Played the Cello,Tips for getting started with winter kiting\,"Make a specific variation of the topic ""Tips for getting started with winter kiting"" using particular names, types, locations, or scenes, but ensure it doesn't exceed 8 words and","Tips for Getting Started with Kiteboarding in Cabarete, Dominican Republic.",0.9149551391601562,18.847987174987793,1.1933016777038574,0.1867055892944336,21.144486904144287,0.07438254356384277,JMUnLtAA7k0,0.29797258973121643,true,VkzzYZs22KU,0.25706368684768677,false,Nes13umoDuo,0.35759812593460083,true,ojnbtWLD_EM,0.3031466603279114,true,VQiwHMqsOaQ,0.28504639863967896,false,EPfosx2V9rc,0.2804456949234009,false,HejGHXZ_Vdo,0.2666749358177185,false,uGspv53t8iw,0.3159288167953491,false,lbVJBFELIbY,0.3502013385295868,true,hWBn4BIyxxg,0.2785588502883911,false,m55PsLfpIvE,0.12741853296756744,true,q6fsgwkNUpQ,0.2902598977088928,true,
10,2024-06-18 03:07:53.509,not_blacklisted,8,Villain redemption arcs in popular media,Sports stories of success and inspiration\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 03:09:45.222,not_blacklisted,8,Key principles of Buddhism,The War of the Spanish Succession and the formation of the Bourbon dynasty.\,"Philip V ascension, Bourbon dynasty's rise, War of Spanish Succession.",Philip V & Bourbon dynasty in War of Spanish Succession,0.8901617527008057,18.880993843078613,7.65815281867981,0.1298520565032959,27.560794830322266,0.07487320899963379,4JrcwkGFcz0,0.27774250507354736,false,1HQGBFwRi_Q,0.29281172156333923,true,T3apaSSuCEk,0.30240052938461304,true,MTPlnsM7jNc,0.29698285460472107,true,Z9ksj7u2Yfw,0.2754829525947571,true,LkhF4Dmwp2Q,0.24870334565639496,true,1m_M4x2G9P8,0.3140867054462433,true,-AwTJVRw_c0,0.23840215802192688,false,TUASlv_m-AU,0.16104674339294434,true,9JpcyMFZc6I,0.26680171489715576,true,6K4Ftv_rL0A,0.2991536855697632,true,7KSIczja_R4,0.24509035050868988,true,0.42
39,2024-06-18 03:21:22.967,not_blacklisted,8,Introduction to astrophotography,"Greek islands: Santorini, Mykonos, Crete and the Mediterranean atmosphere.\","Explore Santorini's volcanic beaches, traditional Mykonos windmills, and Cretan ancient ruins","Santorini sunset, Mykonos beaches, Cretan cuisine, Mediterranean breeze.",0.9410831928253174,24.29060959815979,1.2582173347473145,0.189469575881958,26.680970907211304,0.07477235794067383,K1ChHcKnWJU,0.2255890667438507,false,_uLA6zGrkc8,0.23763179779052734,true,CKqPBowNswI,0.27445346117019653,true,RN1MjUWk3aE,0.2331913411617279,false,eGra2DPolf8,0.34627455472946167,true,DV2F4oUYve4,0.2865121364593506,false,qzTkW_vcaqs,0.19346262514591217,true,wHflvNXWXCw,0.288897842168808,true,ufNwvITFN5w,0.3556995689868927,true,9JkXDD4pQ4s,0.3302368223667145,true,3hp8iD1sivc,0.33063215017318726,false,BLKNNfLaEc4,0.26104623079299927,true,0.44
87,2024-06-18 03:31:00.563,not_blacklisted,8,Building a Simple Web Server with Node.js,Chemistry of transition metals\,Palladium catalysts in automotive exhaust systems,,0.22334980964660645,3.3957715034484863,0.17843151092529297,0.17348241806030273,3.971813917160034,0.04208207130432129,GIYQQHy0IfA,0.20125862956047058,false,wReb7qahxrQ,0.245092511177063,true,3UpugRZPwiM,0.1646103858947754,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
185,2024-06-18 03:44:35.368,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 03:47:17.746,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 03:52:15.794,not_blacklisted,8,RESTful API Design,"Life in medieval Castile: knights, castles, celebrations.\","Knights, Castles, Celebrations in 13th-century Toledo.","Knights, Castr",0.7288053035736084,18.637972116470337,2.623325824737549,0.20417404174804688,22.2059006690979,0.06226491928100586,-mUCo3el1rE,0.10624505579471588,false,DV3bKiX1nCs,0.3141164183616638,true,Ve_e9n41IVE,0.27283328771591187,false,2yoH9BnnFxk,0.15152005851268768,true,iND2_DubnbE,0.13037410378456116,true,TAermOKxdO0,0.13563773036003113,false,Put3F9cJIa8,0.16959869861602783,true,hwqMkYsUagE,0.1326647400856018,true,EMbS4ikLOhE,0.19393354654312134,true,,,,,,,,,,
166,2024-06-18 03:56:51.931,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-18 03:57:09.508,not_blacklisted,8,Evolution of animation techniques in Pixar movies,The best indie games to play\,Best indie strategy games from Japan and Russia.,,0.9742939472198486,19.725908041000366,1.3010966777801514,0.19436907768249512,22.19743824005127,0.0739591121673584,bRfZgxuUvb0,0.23975253105163574,false,SDGkUQ3wx5E,0.2655126452445984,true,WMx-TV8ly1U,0.2207813262939453,true,op46UQc5o50,0.22314810752868652,true,c4yPzbnJ-Vs,0.23147141933441162,true,oWpZ_sGjl0o,0.25741705298423767,true,BsqIcRr837w,0.27474889159202576,false,GvJAZ7111bg,0.2871827483177185,true,V3HdgkC2scI,0.17516624927520752,false,XBfFMK_7pgs,0.20609349012374878,false,SudQY2CCdtw,0.2509406805038452,true,KmMFOVENEzQ,0.323151558637619,true,0.41
166,2024-06-18 04:04:19.438,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 04:06:53.498,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-06-18 04:13:09.235,not_blacklisted,8,Norse mythology and Viking history,History of religions in ancient Egypt.\,"Discuss the cult of Amun-Ra in Thebes, ancient Egypt.",Osiris and Isis in Egyptian spirituality,1.6852002143859863,23.438769578933716,1.4277195930480957,0.19934391975402832,26.75805163383484,0.07480263710021973,Nrq8KxVAqnI,0.19497975707054138,false,Y5aeHGu_SOM,0.36296969652175903,false,4evPXCZBE1E,0.3553694486618042,true,Rlo3VXPpwi0,0.23064781725406647,false,VDs5vE3MTL8,0.28014305233955383,false,NTyrdujwtnk,0.28071528673171997,true,k8Q8f9y-i1o,0.31745851039886475,false,rnN3wXAuBGg,0.33373239636421204,false,heW5USONOwI,0.14135856926441193,true,95mO1hIUpGA,0.3025922179222107,false,Gcl3mJB4r5I,0.23284003138542175,true,jdkOmz6vhdM,0.25548240542411804,true,
199,2024-06-18 04:21:22.898,not_blacklisted,8,Villains who have reformed in comic book stories,Exotic fish for the aquarium: beauty and maintenance features.\,Vibrant coral reef beauties: Anemonefish and Clownfish.,"Angelfish, Discus, Mandarinfish, and Arowana care tips.",1.0020484924316406,16.963639497756958,1.2076592445373535,0.21277213096618652,19.387972116470337,0.0767984390258789,9sJAJ93PZUI,0.207773357629776,false,pP-gHaScBv4,0.30734336376190186,false,6TSpwVydbiY,0.2584390640258789,true,oDlvZpxgZtA,0.24543455243110657,false,W17I4dPX-iw,0.2327595055103302,true,zi4QMoSB04E,0.2704489231109619,true,t79vR4dOgvY,0.2888334095478058,false,sojdkGOlse4,0.26740026473999023,true,jbdOFX1mXDs,0.30684417486190796,false,uR3mmYWFTQA,0.2713140845298767,true,ent86X8zr4c,0.291186660528183,true,eJMHzmvN-yQ,0.2765975296497345,false,
117,2024-06-18 04:28:40.494,not_blacklisted,8,Exploration of the Mariana Trench,story about myths and legends of different cultures and peoples\,Global myths and legends of creation and world-building,"\uc0\u55357 \u56826 \u65039 \u55356 \u57307 \u65039  Greek myths, \u55357 \u56613  Egyptian gods, \u55356 \u57100  Indian epics, \u55357 \u56329  Chinese legends.",0.24201703071594238,4.374321937561035,0.2784852981567383,0.20084595680236816,5.096515655517578,0.04055595397949219,iHSELF-p92U,0.14247819781303406,true,7QSXh7-P92U,0.105418860912323,true,d4OD0_-p92U,0.10183791071176529,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
185,2024-06-18 04:31:21.791,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 04:31:24.302,not_blacklisted,8,The First Flight by the Wright Brothers,Religious practices in Israel.\,Jerusalem's synagogues and rituals.,Jewish practices in Jerusalem's Old City,1.2847356796264648,16.61384391784668,1.1133313179016113,0.14100360870361328,20.239922046661377,0.07139182090759277,s4xCgNOrtEY,0.18055710196495056,false,8o3BLw0DsJc,0.15530617535114288,true,RlN4ydk-6io,0.25523868203163147,true,D8pbUXxRN7g,0.2790529727935791,false,PikXcDsY1Sg,0.29827630519866943,false,W0R7d2ly784,0.15670828521251678,false,4aKvZzd3vko,0.27031299471855164,true,S0DMEBU4NwI,0.3058539032936096,false,FQwYoObJ5qw,0.23331521451473236,false,zwu285IWpIU,0.20898839831352234,false,MjisD9yRj98,0.2972276508808136,true,,,,
199,2024-06-18 04:36:18.007,not_blacklisted,8,Unique Wind Instruments from Around the World,Cardiovascular system and blood circulation\,Arterial contraction and venous dilation in exercise,Human heart function and blood flow in arteries and veins,0.911534309387207,19.106375217437744,1.3322515487670898,0.19730472564697266,21.549182891845703,0.07474756240844727,1576t9-SP6A,0.3080580234527588,true,uc0RiDhkoBU,0.3044969439506531,true,_4fqzp58BfY,0.3090951442718506,false,9WHGK6l4l-M,0.254568487405777,true,qowdtKHYmZA,0.23894059658050537,true,Vi1JK6IYVt8,0.2335299402475357,false,4LNmGzk1LUU,0.31987228989601135,true,sRA9Twc7bp4,0.3463510572910309,false,xSnFf62GDBI,0.318327933549881,true,qmpd82mpVO4,0.27433550357818604,true,AtsTfVpXDpY,0.2978714406490326,true,HtHatKRXX70,0.22316110134124756,true,
166,2024-06-18 04:39:50.352,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2024-06-18 04:42:46.381,not_blacklisted,8,Secret life of urban foxes,Top 10 most famous derbies in football\,"Request: Create a variation of topic Top 10 most famous derbies in football to be more specific, using particular names, types, location, or scene, etc. Do not make it longer than 8 words.",Famous derby matchups and their stories,2.0439624786376953,14.195529699325562,1.129990577697754,0.20134544372558594,17.572474241256714,0.07474803924560547,dHbugnKHkg0,0.30663737654685974,true,QtkFPkCWBzo,0.2724602222442627,true,tpymhgU6gXI,0.28059226274490356,true,_6uzOf7YuEE,0.26798921823501587,true,dzPn2N7YvoY,0.3095463514328003,true,trUc5mGqkHw,0.2669486403465271,true,toJsxsW2p78,0.29388362169265747,true,X7eA3JXwq2U,0.28648632764816284,true,VEo6wOvcxPg,0.29024553298950195,false,TvEux3wIuwc,0.23841238021850586,true,yTdLkKBmbEg,0.27843940258026123,true,M6YIK_YOXj4,0.28847736120224,true,
87,2024-06-18 04:43:37.161,not_blacklisted,8,Differences between Spider-Man in comic books vs. film adaptations,Football and urban infrastructure\,,,0.4739968776702881,8.016284465789795,0.6148922443389893,0.1430213451385498,9.249292612075806,0.05150890350341797,KQ2m_vu9vkk,0.25573089718818665,true,AGsTarVtz30,0.24992328882217407,true,6VVXMG0pO1w,0.28246569633483887,true,M9033biYmjI,0.2544105052947998,true,6zngiSbQvdw,0.2210143357515335,true,Kb3ZfZf6Zuc,0.2905932366847992,true,,,,,,,,,,,,,,,,,,,0.41
166,2024-06-18 04:47:56.258,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-06-18 04:51:03.058,not_blacklisted,8,The artistic styles of different comic book illustrators,Educational videos about biathlon for beginners.\,"Create an 8-word variation of the topic ""Educational videos about biathlon for beginners"" that is more specific, incorporating names, types, locations,",Educational biathlon videos for beginners.,1.0092260837554932,18.91410756111145,1.299614429473877,0.2349233627319336,21.459530115127563,0.07549214363098145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 04:51:55.479,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 05:09:25.004,not_blacklisted,8,Famous shipwrecks and their discoveries,Tourism in Africa: popular destinations and unknown corners\,"African tourism: Serengeti safaris, Mount Kilimanjaro hikes, Victoria Falls, Ghanaian beaches, Rwandan primates","Safari in Kenya, Egypt's pyramids, gorilla trekking in Rwanda.",0.8457286357879639,16.91031289100647,1.1098687648773193,0.12900328636169434,18.996558904647827,0.06721949577331543,gy0rkmfY5Mw,0.19209234416484833,true,ag3sv-lsbXI,0.24210292100906372,false,2Q371riK_co,0.18905924260616302,false,ZVhLBzN52fA,0.2509290874004364,true,eODYVprGY0E,0.2635793089866638,true,2DpM5VCxJkk,0.2132187783718109,true,GIkq1VwzhFk,0.23934990167617798,true,FkU-hZ2NLJ0,0.2372823804616928,true,wda-VlbEL20,0.24764800071716309,true,8vV1xaLCONw,0.12428371608257294,true,,,,,,,0.41
39,2024-06-18 05:13:36.036,not_blacklisted,8,The Industrial Revolution in Britain,Traveling the world on skis: mountain resorts and ski slopes\,"Skiing in European Alps: exclusive, luxurious resorts.","\uc0\u55357 \u56826 \u65039  Alpine journey: St. Moritz, Chamonix, Verbier, Zermatt, Cortina d'Ampezzo. \u55356 \u57282 \u55356 \u57092 \u9975 \u65039",0.970801591873169,20.09467053413391,1.259162425994873,0.19826912879943848,22.524478435516357,0.07539033889770508,GsO3dtDxtOI,0.2612035870552063,false,AVg-LDvbt1M,0.2515421509742737,false,oJ9GSYD-fNc,0.24193786084651947,false,aqzyuFG_q-s,0.2961517870426178,true,Wod5oAK3qwg,0.2498244196176529,false,3yV3MRSdPMs,0.28340816497802734,false,QqDBdLk2IaE,0.259994238615036,false,UiJ3Kje0d6o,0.2720383405685425,true,0x81zTy2puM,0.2672579884529114,true,79rt6h5c3hw,0.23937800526618958,true,pRAHn-RjOjo,0.27263978123664856,true,RaKRHxEGg24,0.2220587432384491,true,
10,2024-06-18 05:14:47.737,not_blacklisted,8,How to Choose a Beginner Flute,In the footsteps of ancient civilizations: a journey through Egypt\,,,0.3410184383392334,6.8392980098724365,0.4709193706512451,0.20101451873779297,7.853207349777222,0.05029582977294922,T8QKngJJzEc,0.23824943602085114,false,NaRYJTlPbcQ,0.2954573631286621,true,nQ9mozDTjgA,0.23252059519290924,true,HlOs_gkndek,0.2809673249721527,true,,,,,,,,,,,,,,,,,,,,,,,,,0.40
